country,indicator_abbr,indicator_name,dimension,group,prevalence,population,who_region,income_group,gender
Côte d'Ivoire,AN_ANEM_ANY_M,Anaemia prevalence (%) - Male,Subnational region,bas sassandra,39.79999923706055,306.0,African,Lower middle income,Male
Côte d'Ivoire,AN_ANEM_ANY_M,Anaemia prevalence (%) - Male,Subnational region,centre,24.700000762939453,227.0,African,Lower middle income,Male
Côte d'Ivoire,AN_ANEM_ANY_M,Anaemia prevalence (%) - Male,Subnational region,centre-est,15.899999618530273,116.0,African,Lower middle income,Male
Côte d'Ivoire,AN_ANEM_ANY_M,Anaemia prevalence (%) - Male,Subnational region,centre-ouest,31.600000381469727,526.0,African,Lower middle income,Male
Côte d'Ivoire,AN_ANEM_ANY_M,Anaemia prevalence (%) - Male,Subnational region,montagnes,19.5,498.0,African,Lower middle income,Male
Côte d'Ivoire,AN_ANEM_ANY_M,Anaemia prevalence (%) - Male,Subnational region,nord-ouest,33.20000076293945,146.0,African,Lower middle income,Male
Côte d'Ivoire,AN_ANEM_ANY_M,Anaemia prevalence (%) - Male,Subnational region,savanes,11.0,183.0,African,Lower middle income,Male
Côte d'Ivoire,AN_ANEM_ANY_M,Anaemia prevalence (%) - Male,Subnational region,sud,36.20000076293945,552.0,African,Lower middle income,Male
Côte d'Ivoire,AN_ANEM_ANY_M,Anaemia prevalence (%) - Male,Subnational region,vallee du bandama,42.099998474121094,292.0,African,Lower middle income,Male
Côte d'Ivoire,AN_ANEM_ANY_M,Anaemia prevalence (%) - Male,Subnational region,zanzan,24.299999237060547,129.0,African,Lower middle income,Male
Eswatini,AN_ANEM_ANY_F,Anaemia prevalence (%) - Female,Economic status (wealth quintile),Quintile 1 (poorest),26.700000762939453,753.0,African,Lower middle income,Female
Eswatini,AN_ANEM_ANY_F,Anaemia prevalence (%) - Female,Economic status (wealth quintile),Quintile 2,26.5,822.0,African,Lower middle income,Female
Eswatini,AN_ANEM_ANY_F,Anaemia prevalence (%) - Female,Economic status (wealth quintile),Quintile 3,32.0,916.0,African,Lower middle income,Female
Eswatini,AN_ANEM_ANY_F,Anaemia prevalence (%) - Female,Economic status (wealth quintile),Quintile 4,33.20000076293945,1025.0,African,Lower middle income,Female
Eswatini,AN_ANEM_ANY_F,Anaemia prevalence (%) - Female,Economic status (wealth quintile),Quintile 5 (richest),32.0,1082.0,African,Lower middle income,Female
Eswatini,AN_ANEM_ANY_F,Anaemia prevalence (%) - Female,Education (2 groups),No or primary education,29.899999618530273,1933.0,African,Lower middle income,Female
Eswatini,AN_ANEM_ANY_F,Anaemia prevalence (%) - Female,Education (2 groups),Secondary or higher education,30.799999237060547,2665.0,African,Lower middle income,Female
Eswatini,AN_ANEM_ANY_F,Anaemia prevalence (%) - Female,Education (4 groups),Higher education,25.200000762939453,300.0,African,Lower middle income,Female
Eswatini,AN_ANEM_ANY_F,Anaemia prevalence (%) - Female,Education (4 groups),No education,31.299999237060547,381.0,African,Lower middle income,Female
Eswatini,AN_ANEM_ANY_F,Anaemia prevalence (%) - Female,Education (4 groups),Primary education,29.5,1552.0,African,Lower middle income,Female
Eswatini,AN_ANEM_ANY_F,Anaemia prevalence (%) - Female,Education (4 groups),Secondary education,31.5,2365.0,African,Lower middle income,Female
Eswatini,AN_ANEM_ANY_F,Anaemia prevalence (%) - Female,Place of residence,Rural,28.600000381469727,3467.0,African,Lower middle income,Female
Eswatini,AN_ANEM_ANY_F,Anaemia prevalence (%) - Female,Place of residence,Urban,35.79999923706055,1131.0,African,Lower middle income,Female
Eswatini,AN_ANEM_ANY_F,Anaemia prevalence (%) - Female,Subnational region,hhohho,28.5,1226.0,African,Lower middle income,Female
Eswatini,AN_ANEM_ANY_F,Anaemia prevalence (%) - Female,Subnational region,lubombo,26.200000762939453,900.0,African,Lower middle income,Female
Eswatini,AN_ANEM_ANY_F,Anaemia prevalence (%) - Female,Subnational region,manzini,33.29999923706055,1505.0,African,Lower middle income,Female
Eswatini,AN_ANEM_ANY_F,Anaemia prevalence (%) - Female,Subnational region,shiselweni,32.20000076293945,968.0,African,Lower middle income,Female
Eswatini,AN_ANEM_ANY_M,Anaemia prevalence (%) - Male,Economic status (wealth quintile),Quintile 1 (poorest),12.800000190734863,564.0,African,Lower middle income,Male
Eswatini,AN_ANEM_ANY_M,Anaemia prevalence (%) - Male,Economic status (wealth quintile),Quintile 2,12.800000190734863,600.0,African,Lower middle income,Male
Eswatini,AN_ANEM_ANY_M,Anaemia prevalence (%) - Male,Economic status (wealth quintile),Quintile 3,15.199999809265137,772.0,African,Lower middle income,Male
Eswatini,AN_ANEM_ANY_M,Anaemia prevalence (%) - Male,Economic status (wealth quintile),Quintile 4,13.0,815.0,African,Lower middle income,Male
Eswatini,AN_ANEM_ANY_M,Anaemia prevalence (%) - Male,Economic status (wealth quintile),Quintile 5 (richest),9.399999618530273,890.0,African,Lower middle income,Male
Eswatini,AN_ANEM_ANY_M,Anaemia prevalence (%) - Male,Education (2 groups),No or primary education,15.699999809265137,1588.0,African,Lower middle income,Male
Eswatini,AN_ANEM_ANY_M,Anaemia prevalence (%) - Male,Education (2 groups),Secondary or higher education,10.100000381469727,2053.0,African,Lower middle income,Male
Eswatini,AN_ANEM_ANY_M,Anaemia prevalence (%) - Male,Education (4 groups),Higher education,6.0,267.0,African,Lower middle income,Male
Eswatini,AN_ANEM_ANY_M,Anaemia prevalence (%) - Male,Education (4 groups),No education,14.800000190734863,277.0,African,Lower middle income,Male
Eswatini,AN_ANEM_ANY_M,Anaemia prevalence (%) - Male,Education (4 groups),Primary education,15.899999618530273,1312.0,African,Lower middle income,Male
Eswatini,AN_ANEM_ANY_M,Anaemia prevalence (%) - Male,Education (4 groups),Secondary education,10.699999809265137,1786.0,African,Lower middle income,Male
Eswatini,AN_ANEM_ANY_M,Anaemia prevalence (%) - Male,Place of residence,Rural,13.199999809265137,2689.0,African,Lower middle income,Male
Eswatini,AN_ANEM_ANY_M,Anaemia prevalence (%) - Male,Place of residence,Urban,10.600000381469727,952.0,African,Lower middle income,Male
Eswatini,AN_ANEM_ANY_M,Anaemia prevalence (%) - Male,Subnational region,hhohho,11.5,963.0,African,Lower middle income,Male
Eswatini,AN_ANEM_ANY_M,Anaemia prevalence (%) - Male,Subnational region,lubombo,12.100000381469727,765.0,African,Lower middle income,Male
Eswatini,AN_ANEM_ANY_M,Anaemia prevalence (%) - Male,Subnational region,manzini,14.0,1162.0,African,Lower middle income,Male
Eswatini,AN_ANEM_ANY_M,Anaemia prevalence (%) - Male,Subnational region,shiselweni,12.100000381469727,752.0,African,Lower middle income,Male
Ethiopia,AN_ANEM_ANY_F,Anaemia prevalence (%) - Female,Economic status (wealth quintile),Quintile 1 (poorest),34.29999923706055,2519.0,African,Low income,Female
Ethiopia,AN_ANEM_ANY_F,Anaemia prevalence (%) - Female,Economic status (wealth quintile),Quintile 2,25.299999237060547,2717.0,African,Low income,Female
Ethiopia,AN_ANEM_ANY_F,Anaemia prevalence (%) - Female,Economic status (wealth quintile),Quintile 3,23.700000762939453,2891.0,African,Low income,Female
Ethiopia,AN_ANEM_ANY_F,Anaemia prevalence (%) - Female,Economic status (wealth quintile),Quintile 4,21.0,2979.0,African,Low income,Female
Ethiopia,AN_ANEM_ANY_F,Anaemia prevalence (%) - Female,Economic status (wealth quintile),Quintile 5 (richest),17.399999618530273,3816.0,African,Low income,Female
Ethiopia,AN_ANEM_ANY_F,Anaemia prevalence (%) - Female,Education (2 groups),No or primary education,25.200000762939453,12459.0,African,Low income,Female
Ethiopia,AN_ANEM_ANY_F,Anaemia prevalence (%) - Female,Education (2 groups),Secondary or higher education,15.800000190734863,2464.0,African,Low income,Female
Ethiopia,AN_ANEM_ANY_F,Anaemia prevalence (%) - Female,Education (4 groups),Higher education,11.5,789.0,African,Low income,Female
Ethiopia,AN_ANEM_ANY_F,Anaemia prevalence (%) - Female,Education (4 groups),No education,27.799999237060547,7215.0,African,Low income,Female
Ethiopia,AN_ANEM_ANY_F,Anaemia prevalence (%) - Female,Education (4 groups),Primary education,21.700000762939453,5244.0,African,Low income,Female
Ethiopia,AN_ANEM_ANY_F,Anaemia prevalence (%) - Female,Education (4 groups),Secondary education,17.799999237060547,1676.0,African,Low income,Female
Ethiopia,AN_ANEM_ANY_F,Anaemia prevalence (%) - Female,Place of residence,Rural,25.399999618530273,11754.0,African,Low income,Female
Ethiopia,AN_ANEM_ANY_F,Anaemia prevalence (%) - Female,Place of residence,Urban,17.0,3169.0,African,Low income,Female
Ethiopia,AN_ANEM_ANY_F,Anaemia prevalence (%) - Female,Subnational region,addis ababa,16.0,825.0,African,Low income,Female
Ethiopia,AN_ANEM_ANY_F,Anaemia prevalence (%) - Female,Subnational region,affar,44.70000076293945,119.0,African,Low income,Female
Ethiopia,AN_ANEM_ANY_F,Anaemia prevalence (%) - Female,Subnational region,amhara,17.200000762939453,3645.0,African,Low income,Female
Ethiopia,AN_ANEM_ANY_F,Anaemia prevalence (%) - Female,Subnational region,benishangul-gumuz,19.200000762939453,146.0,African,Low income,Female
Ethiopia,AN_ANEM_ANY_F,Anaemia prevalence (%) - Female,Subnational region,dire dawa,30.100000381469727,77.0,African,Low income,Female
Ethiopia,AN_ANEM_ANY_F,Anaemia prevalence (%) - Female,Subnational region,gambela,26.100000381469727,42.0,African,Low income,Female
Ethiopia,AN_ANEM_ANY_F,Anaemia prevalence (%) - Female,Subnational region,harari,27.700000762939453,32.0,African,Low income,Female
Ethiopia,AN_ANEM_ANY_F,Anaemia prevalence (%) - Female,Subnational region,oromiya,27.299999237060547,5422.0,African,Low income,Female
Ethiopia,AN_ANEM_ANY_F,Anaemia prevalence (%) - Female,Subnational region,snnpr,22.5,3124.0,African,Low income,Female
Ethiopia,AN_ANEM_ANY_F,Anaemia prevalence (%) - Female,Subnational region,somali,59.5,417.0,African,Low income,Female
Ethiopia,AN_ANEM_ANY_F,Anaemia prevalence (%) - Female,Subnational region,tigray,19.700000762939453,1073.0,African,Low income,Female
Ethiopia,AN_ANEM_ANY_M,Anaemia prevalence (%) - Male,Economic status (wealth quintile),Quintile 1 (poorest),22.399999618530273,1716.0,African,Low income,Male
Ethiopia,AN_ANEM_ANY_M,Anaemia prevalence (%) - Male,Economic status (wealth quintile),Quintile 2,17.399999618530273,2015.0,African,Low income,Male
Ethiopia,AN_ANEM_ANY_M,Anaemia prevalence (%) - Male,Economic status (wealth quintile),Quintile 3,15.199999809265137,2123.0,African,Low income,Male
Ethiopia,AN_ANEM_ANY_M,Anaemia prevalence (%) - Male,Economic status (wealth quintile),Quintile 4,13.0,2318.0,African,Low income,Male
Ethiopia,AN_ANEM_ANY_M,Anaemia prevalence (%) - Male,Economic status (wealth quintile),Quintile 5 (richest),7.900000095367432,2557.0,African,Low income,Male
Ethiopia,AN_ANEM_ANY_M,Anaemia prevalence (%) - Male,Education (2 groups),No or primary education,16.700000762939453,8273.0,African,Low income,Male
Ethiopia,AN_ANEM_ANY_M,Anaemia prevalence (%) - Male,Education (2 groups),Secondary or higher education,7.5,2457.0,African,Low income,Male
Ethiopia,AN_ANEM_ANY_M,Anaemia prevalence (%) - Male,Education (4 groups),Higher education,4.400000095367432,859.0,African,Low income,Male
Ethiopia,AN_ANEM_ANY_M,Anaemia prevalence (%) - Male,Education (4 groups),No education,17.899999618530273,3006.0,African,Low income,Male
Ethiopia,AN_ANEM_ANY_M,Anaemia prevalence (%) - Male,Education (4 groups),Primary education,16.0,5267.0,African,Low income,Male
Ethiopia,AN_ANEM_ANY_M,Anaemia prevalence (%) - Male,Education (4 groups),Secondary education,9.100000381469727,1598.0,African,Low income,Male
Ethiopia,AN_ANEM_ANY_M,Anaemia prevalence (%) - Male,Place of residence,Rural,16.200000762939453,8767.0,African,Low income,Male
Ethiopia,AN_ANEM_ANY_M,Anaemia prevalence (%) - Male,Place of residence,Urban,7.199999809265137,1963.0,African,Low income,Male
Ethiopia,AN_ANEM_ANY_M,Anaemia prevalence (%) - Male,Subnational region,addis ababa,4.800000190734863,475.0,African,Low income,Male
Ethiopia,AN_ANEM_ANY_M,Anaemia prevalence (%) - Male,Subnational region,affar,23.700000762939453,76.0,African,Low income,Male
Ethiopia,AN_ANEM_ANY_M,Anaemia prevalence (%) - Male,Subnational region,amhara,13.5,2808.0,African,Low income,Male
Ethiopia,AN_ANEM_ANY_M,Anaemia prevalence (%) - Male,Subnational region,benishangul-gumuz,11.100000381469727,102.0,African,Low income,Male
Ethiopia,AN_ANEM_ANY_M,Anaemia prevalence (%) - Male,Subnational region,dire dawa,16.299999237060547,54.0,African,Low income,Male
Ethiopia,AN_ANEM_ANY_M,Anaemia prevalence (%) - Male,Subnational region,gambela,10.0,32.0,African,Low income,Male
Ethiopia,AN_ANEM_ANY_M,Anaemia prevalence (%) - Male,Subnational region,harari,14.0,22.0,African,Low income,Male
Ethiopia,AN_ANEM_ANY_M,Anaemia prevalence (%) - Male,Subnational region,oromiya,15.800000190734863,4020.0,African,Low income,Male
Ethiopia,AN_ANEM_ANY_M,Anaemia prevalence (%) - Male,Subnational region,snnpr,14.100000381469727,2221.0,African,Low income,Male
Ethiopia,AN_ANEM_ANY_M,Anaemia prevalence (%) - Male,Subnational region,somali,21.299999237060547,249.0,African,Low income,Male
Ethiopia,AN_ANEM_ANY_M,Anaemia prevalence (%) - Male,Subnational region,tigray,16.899999618530273,671.0,African,Low income,Male
Gabon,AN_ANEM_ANY_F,Anaemia prevalence (%) - Female,Economic status (wealth quintile),Quintile 1 (poorest),54.099998474121094,800.0,African,Upper middle income,Female
Gabon,AN_ANEM_ANY_F,Anaemia prevalence (%) - Female,Economic status (wealth quintile),Quintile 2,62.099998474121094,1015.0,African,Upper middle income,Female
Gabon,AN_ANEM_ANY_F,Anaemia prevalence (%) - Female,Economic status (wealth quintile),Quintile 3,61.70000076293945,1181.0,African,Upper middle income,Female
Gabon,AN_ANEM_ANY_F,Anaemia prevalence (%) - Female,Economic status (wealth quintile),Quintile 4,64.4000015258789,1164.0,African,Upper middle income,Female
Gabon,AN_ANEM_ANY_F,Anaemia prevalence (%) - Female,Economic status (wealth quintile),Quintile 5 (richest),58.599998474121094,1108.0,African,Upper middle income,Female
Gabon,AN_ANEM_ANY_F,Anaemia prevalence (%) - Female,Education (2 groups),No or primary education,56.70000076293945,1439.0,African,Upper middle income,Female
Gabon,AN_ANEM_ANY_F,Anaemia prevalence (%) - Female,Education (2 groups),Secondary or higher education,62.0,3828.0,African,Upper middle income,Female
Gabon,AN_ANEM_ANY_F,Anaemia prevalence (%) - Female,Education (4 groups),Higher education,55.0,471.0,African,Upper middle income,Female
Gabon,AN_ANEM_ANY_F,Anaemia prevalence (%) - Female,Education (4 groups),No education,47.599998474121094,270.0,African,Upper middle income,Female
Gabon,AN_ANEM_ANY_F,Anaemia prevalence (%) - Female,Education (4 groups),Primary education,58.79999923706055,1169.0,African,Upper middle income,Female
Gabon,AN_ANEM_ANY_F,Anaemia prevalence (%) - Female,Education (4 groups),Secondary education,63.0,3356.0,African,Upper middle income,Female
Gabon,AN_ANEM_ANY_F,Anaemia prevalence (%) - Female,Place of residence,Rural,56.900001525878906,620.0,African,Upper middle income,Female
Gabon,AN_ANEM_ANY_F,Anaemia prevalence (%) - Female,Place of residence,Urban,61.099998474121094,4647.0,African,Upper middle income,Female
Gabon,AN_ANEM_ANY_F,Anaemia prevalence (%) - Female,Subnational region,estuaire,71.5,522.0,African,Upper middle income,Female
Gabon,AN_ANEM_ANY_F,Anaemia prevalence (%) - Female,Subnational region,haut-ogooue,56.79999923706055,483.0,African,Upper middle income,Female
Gabon,AN_ANEM_ANY_F,Anaemia prevalence (%) - Female,Subnational region,"libreville,port-gentil",61.5,3031.0,African,Upper middle income,Female
Gabon,AN_ANEM_ANY_F,Anaemia prevalence (%) - Female,Subnational region,moyen-ogooue,60.900001525878906,150.0,African,Upper middle income,Female
Gabon,AN_ANEM_ANY_F,Anaemia prevalence (%) - Female,Subnational region,ngounie,52.5,314.0,African,Upper middle income,Female
Gabon,AN_ANEM_ANY_F,Anaemia prevalence (%) - Female,Subnational region,nyanga,63.79999923706055,124.0,African,Upper middle income,Female
Gabon,AN_ANEM_ANY_F,Anaemia prevalence (%) - Female,Subnational region,ogooue maritime,62.79999923706055,55.0,African,Upper middle income,Female
Gabon,AN_ANEM_ANY_F,Anaemia prevalence (%) - Female,Subnational region,ogooue-ivindo,51.70000076293945,166.0,African,Upper middle income,Female
Gabon,AN_ANEM_ANY_F,Anaemia prevalence (%) - Female,Subnational region,ogooue-lolo,56.0,163.0,African,Upper middle income,Female
Gabon,AN_ANEM_ANY_F,Anaemia prevalence (%) - Female,Subnational region,woleu-ntem,51.0,260.0,African,Upper middle income,Female
Gabon,AN_ANEM_ANY_M,Anaemia prevalence (%) - Male,Economic status (wealth quintile),Quintile 1 (poorest),27.700000762939453,706.0,African,Upper middle income,Male
Gabon,AN_ANEM_ANY_M,Anaemia prevalence (%) - Male,Economic status (wealth quintile),Quintile 2,28.899999618530273,1061.0,African,Upper middle income,Male
Gabon,AN_ANEM_ANY_M,Anaemia prevalence (%) - Male,Economic status (wealth quintile),Quintile 3,28.200000762939453,1075.0,African,Upper middle income,Male
Gabon,AN_ANEM_ANY_M,Anaemia prevalence (%) - Male,Economic status (wealth quintile),Quintile 4,22.399999618530273,1008.0,African,Upper middle income,Male
Gabon,AN_ANEM_ANY_M,Anaemia prevalence (%) - Male,Economic status (wealth quintile),Quintile 5 (richest),22.799999237060547,1010.0,African,Upper middle income,Male
Gabon,AN_ANEM_ANY_M,Anaemia prevalence (%) - Male,Education (2 groups),No or primary education,28.799999237060547,1026.0,African,Upper middle income,Male
Gabon,AN_ANEM_ANY_M,Anaemia prevalence (%) - Male,Education (2 groups),Secondary or higher education,25.200000762939453,3834.0,African,Upper middle income,Male
Gabon,AN_ANEM_ANY_M,Anaemia prevalence (%) - Male,Education (4 groups),Higher education,21.100000381469727,700.0,African,Upper middle income,Male
Gabon,AN_ANEM_ANY_M,Anaemia prevalence (%) - Male,Education (4 groups),No education,18.899999618530273,306.0,African,Upper middle income,Male
Gabon,AN_ANEM_ANY_M,Anaemia prevalence (%) - Male,Education (4 groups),Primary education,33.099998474121094,719.0,African,Upper middle income,Male
Gabon,AN_ANEM_ANY_M,Anaemia prevalence (%) - Male,Education (4 groups),Secondary education,26.100000381469727,3134.0,African,Upper middle income,Male
Gabon,AN_ANEM_ANY_M,Anaemia prevalence (%) - Male,Place of residence,Rural,27.700000762939453,604.0,African,Upper middle income,Male
Gabon,AN_ANEM_ANY_M,Anaemia prevalence (%) - Male,Place of residence,Urban,25.700000762939453,4255.0,African,Upper middle income,Male
Gabon,AN_ANEM_ANY_M,Anaemia prevalence (%) - Male,Subnational region,estuaire,29.899999618530273,537.0,African,Upper middle income,Male
Gabon,AN_ANEM_ANY_M,Anaemia prevalence (%) - Male,Subnational region,haut-ogooue,18.299999237060547,381.0,African,Upper middle income,Male
Gabon,AN_ANEM_ANY_M,Anaemia prevalence (%) - Male,Subnational region,"libreville,port-gentil",26.5,2844.0,African,Upper middle income,Male
Gabon,AN_ANEM_ANY_M,Anaemia prevalence (%) - Male,Subnational region,moyen-ogooue,24.799999237060547,133.0,African,Upper middle income,Male
Gabon,AN_ANEM_ANY_M,Anaemia prevalence (%) - Male,Subnational region,ngounie,26.100000381469727,261.0,African,Upper middle income,Male
Gabon,AN_ANEM_ANY_M,Anaemia prevalence (%) - Male,Subnational region,nyanga,29.399999618530273,108.0,African,Upper middle income,Male
Gabon,AN_ANEM_ANY_M,Anaemia prevalence (%) - Male,Subnational region,ogooue maritime,32.29999923706055,57.0,African,Upper middle income,Male
Gabon,AN_ANEM_ANY_M,Anaemia prevalence (%) - Male,Subnational region,ogooue-ivindo,25.799999237060547,130.0,African,Upper middle income,Male
Gabon,AN_ANEM_ANY_M,Anaemia prevalence (%) - Male,Subnational region,ogooue-lolo,26.5,165.0,African,Upper middle income,Male
Gabon,AN_ANEM_ANY_M,Anaemia prevalence (%) - Male,Subnational region,woleu-ntem,19.399999618530273,243.0,African,Upper middle income,Male
Guinea,AN_ANEM_ANY_F,Anaemia prevalence (%) - Female,Economic status (wealth quintile),Quintile 1 (poorest),55.79999923706055,820.0,African,Lower middle income,Female
Guinea,AN_ANEM_ANY_F,Anaemia prevalence (%) - Female,Economic status (wealth quintile),Quintile 2,55.70000076293945,941.0,African,Lower middle income,Female
Guinea,AN_ANEM_ANY_F,Anaemia prevalence (%) - Female,Economic status (wealth quintile),Quintile 3,50.5,925.0,African,Lower middle income,Female
Guinea,AN_ANEM_ANY_F,Anaemia prevalence (%) - Female,Economic status (wealth quintile),Quintile 4,43.0,977.0,African,Lower middle income,Female
Guinea,AN_ANEM_ANY_F,Anaemia prevalence (%) - Female,Economic status (wealth quintile),Quintile 5 (richest),42.599998474121094,1063.0,African,Lower middle income,Female
Guinea,AN_ANEM_ANY_F,Anaemia prevalence (%) - Female,Education (2 groups),No or primary education,51.099998474121094,3824.0,African,Lower middle income,Female
Guinea,AN_ANEM_ANY_F,Anaemia prevalence (%) - Female,Education (2 groups),Secondary or higher education,40.79999923706055,901.0,African,Lower middle income,Female
Guinea,AN_ANEM_ANY_F,Anaemia prevalence (%) - Female,Education (4 groups),Higher education,39.79999923706055,136.0,African,Lower middle income,Female
Guinea,AN_ANEM_ANY_F,Anaemia prevalence (%) - Female,Education (4 groups),No education,51.599998474121094,3140.0,African,Lower middle income,Female
Guinea,AN_ANEM_ANY_F,Anaemia prevalence (%) - Female,Education (4 groups),Primary education,48.599998474121094,684.0,African,Lower middle income,Female
Guinea,AN_ANEM_ANY_F,Anaemia prevalence (%) - Female,Education (4 groups),Secondary education,40.900001525878906,765.0,African,Lower middle income,Female
Guinea,AN_ANEM_ANY_F,Anaemia prevalence (%) - Female,Place of residence,Rural,52.20000076293945,3080.0,African,Lower middle income,Female
Guinea,AN_ANEM_ANY_F,Anaemia prevalence (%) - Female,Place of residence,Urban,43.5,1645.0,African,Lower middle income,Female
Guinea,AN_ANEM_ANY_F,Anaemia prevalence (%) - Female,Subnational region,boke,53.400001525878906,494.0,African,Lower middle income,Female
Guinea,AN_ANEM_ANY_F,Anaemia prevalence (%) - Female,Subnational region,conakry,42.599998474121094,904.0,African,Lower middle income,Female
Guinea,AN_ANEM_ANY_F,Anaemia prevalence (%) - Female,Subnational region,faranah,60.70000076293945,406.0,African,Lower middle income,Female
Guinea,AN_ANEM_ANY_F,Anaemia prevalence (%) - Female,Subnational region,kankan,55.29999923706055,659.0,African,Lower middle income,Female
Guinea,AN_ANEM_ANY_F,Anaemia prevalence (%) - Female,Subnational region,kindia,50.900001525878906,679.0,African,Lower middle income,Female
Guinea,AN_ANEM_ANY_F,Anaemia prevalence (%) - Female,Subnational region,labe,36.900001525878906,408.0,African,Lower middle income,Female
Guinea,AN_ANEM_ANY_F,Anaemia prevalence (%) - Female,Subnational region,mamou,44.5,304.0,African,Lower middle income,Female
Guinea,AN_ANEM_ANY_F,Anaemia prevalence (%) - Female,Subnational region,n'zerekore,49.400001525878906,873.0,African,Lower middle income,Female
Guinea,AN_ANEM_ANY_M,Anaemia prevalence (%) - Male,Economic status (wealth quintile),Quintile 1 (poorest),33.70000076293945,562.0,African,Lower middle income,Male
Guinea,AN_ANEM_ANY_M,Anaemia prevalence (%) - Male,Economic status (wealth quintile),Quintile 2,27.100000381469727,658.0,African,Lower middle income,Male
Guinea,AN_ANEM_ANY_M,Anaemia prevalence (%) - Male,Economic status (wealth quintile),Quintile 3,25.299999237060547,522.0,African,Lower middle income,Male
Guinea,AN_ANEM_ANY_M,Anaemia prevalence (%) - Male,Economic status (wealth quintile),Quintile 4,19.799999237060547,703.0,African,Lower middle income,Male
Guinea,AN_ANEM_ANY_M,Anaemia prevalence (%) - Male,Economic status (wealth quintile),Quintile 5 (richest),21.200000762939453,812.0,African,Lower middle income,Male
Guinea,AN_ANEM_ANY_M,Anaemia prevalence (%) - Male,Education (2 groups),No or primary education,27.100000381469727,1941.0,African,Lower middle income,Male
Guinea,AN_ANEM_ANY_M,Anaemia prevalence (%) - Male,Education (2 groups),Secondary or higher education,21.600000381469727,1316.0,African,Lower middle income,Male
Guinea,AN_ANEM_ANY_M,Anaemia prevalence (%) - Male,Education (4 groups),Higher education,14.0,289.0,African,Lower middle income,Male
Guinea,AN_ANEM_ANY_M,Anaemia prevalence (%) - Male,Education (4 groups),No education,26.600000381469727,1324.0,African,Lower middle income,Male
Guinea,AN_ANEM_ANY_M,Anaemia prevalence (%) - Male,Education (4 groups),Primary education,28.399999618530273,617.0,African,Lower middle income,Male
Guinea,AN_ANEM_ANY_M,Anaemia prevalence (%) - Male,Education (4 groups),Secondary education,23.700000762939453,1027.0,African,Lower middle income,Male
Guinea,AN_ANEM_ANY_M,Anaemia prevalence (%) - Male,Place of residence,Rural,27.799999237060547,1961.0,African,Lower middle income,Male
Guinea,AN_ANEM_ANY_M,Anaemia prevalence (%) - Male,Place of residence,Urban,20.5,1296.0,African,Lower middle income,Male
Guinea,AN_ANEM_ANY_M,Anaemia prevalence (%) - Male,Subnational region,boke,39.5,408.0,African,Lower middle income,Male
Guinea,AN_ANEM_ANY_M,Anaemia prevalence (%) - Male,Subnational region,conakry,21.0,724.0,African,Lower middle income,Male
Guinea,AN_ANEM_ANY_M,Anaemia prevalence (%) - Male,Subnational region,faranah,29.100000381469727,253.0,African,Lower middle income,Male
Guinea,AN_ANEM_ANY_M,Anaemia prevalence (%) - Male,Subnational region,kankan,21.299999237060547,454.0,African,Lower middle income,Male
Guinea,AN_ANEM_ANY_M,Anaemia prevalence (%) - Male,Subnational region,kindia,26.0,471.0,African,Lower middle income,Male
Guinea,AN_ANEM_ANY_M,Anaemia prevalence (%) - Male,Subnational region,labe,23.399999618530273,176.0,African,Lower middle income,Male
Guinea,AN_ANEM_ANY_M,Anaemia prevalence (%) - Male,Subnational region,mamou,21.100000381469727,161.0,African,Lower middle income,Male
Guinea,AN_ANEM_ANY_M,Anaemia prevalence (%) - Male,Subnational region,n'zerekore,21.299999237060547,609.0,African,Lower middle income,Male
Haiti,AN_ANEM_ANY_F,Anaemia prevalence (%) - Female,Economic status (wealth quintile),Quintile 1 (poorest),37.70000076293945,776.0,Americas,Lower middle income,Female
Haiti,AN_ANEM_ANY_F,Anaemia prevalence (%) - Female,Economic status (wealth quintile),Quintile 2,39.70000076293945,918.0,Americas,Lower middle income,Female
Haiti,AN_ANEM_ANY_F,Anaemia prevalence (%) - Female,Economic status (wealth quintile),Quintile 3,47.70000076293945,909.0,Americas,Lower middle income,Female
Haiti,AN_ANEM_ANY_F,Anaemia prevalence (%) - Female,Economic status (wealth quintile),Quintile 4,51.20000076293945,1237.0,Americas,Lower middle income,Female
Haiti,AN_ANEM_ANY_F,Anaemia prevalence (%) - Female,Economic status (wealth quintile),Quintile 5 (richest),48.20000076293945,1395.0,Americas,Lower middle income,Female
Haiti,AN_ANEM_ANY_F,Anaemia prevalence (%) - Female,Education (2 groups),No or primary education,45.20000076293945,3233.0,Americas,Lower middle income,Female
Haiti,AN_ANEM_ANY_F,Anaemia prevalence (%) - Female,Education (2 groups),Secondary or higher education,46.70000076293945,2002.0,Americas,Lower middle income,Female
Haiti,AN_ANEM_ANY_F,Anaemia prevalence (%) - Female,Education (4 groups),Higher education,40.29999923706055,183.0,Americas,Lower middle income,Female
Haiti,AN_ANEM_ANY_F,Anaemia prevalence (%) - Female,Education (4 groups),No education,42.099998474121094,1205.0,Americas,Lower middle income,Female
Haiti,AN_ANEM_ANY_F,Anaemia prevalence (%) - Female,Education (4 groups),Primary education,47.0,2028.0,Americas,Lower middle income,Female
Haiti,AN_ANEM_ANY_F,Anaemia prevalence (%) - Female,Education (4 groups),Secondary education,47.400001525878906,1819.0,Americas,Lower middle income,Female
